job_title,company_name,location,salary_range,job_type,experience_level,education_req,job_requirements,posted_date,source_platform,city,province,salary_visible,salary_min,salary_max,title_length,requirements_length
Frontend Developer,PT Aktivitas Insani Madani (AKSIMA),"Kab. Ngawi,Jawa Timur","Rp 1,5 jt-2,5 jt",Penuh Waktu,Not Specified,Minimal Sarjana (S1),+4 | React.js | JavaScript,2 hari yang lalu,glints,Kab. Ngawi,Jawa Timur,1,1500000,2500000,18,26
Frontend Developer,PT. Vlink Consulting Indonesia,"Jakarta Utara,DKI Jakarta",Rp 8 jt-15 jt,Kontrak,3–5 tahun,Minimal Sarjana (S1),PHP | +5,4 hari yang lalu,glints,Jakarta Utara,DKI Jakarta,1,8000000,15000000,18,8
Frontend Developer,PT GDC Multi Sarana (Jakarta),"Jakarta Selatan,DKI Jakarta",Rp 10 jt-15 jt,Penuh Waktu,3–5 tahun,Minimal SMA/SMK,+6 | Frontend Development,12 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,10000000,15000000,18,25
Frontend Developer (Remote),Digizone Clothing,"Kab. Bantul,DI Yogyakarta",Rp 3 jt-4 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+5 | Remote/Dari rumah,7 hari yang lalu,glints,Kab. Bantul,DI Yogyakarta,1,3000000,4000000,27,22
FrontEnd Developer Lead,PT. Barrans Global Mandiri,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Kontrak,5–10 tahun,Minimal Sarjana (S1),React Native | +8,21 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,0,0,0,23,17
Frontend Engineer developer,PT Cakra Tekno Nusantara,"Kab. Tangerang,Banten","Rp 4,6 jt-7 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),HTML | +5,Kemarin,glints,Kab. Tangerang,Banten,1,4600000,7000000,27,9
Frontend Developer Internship,PT RAHADHYAN INTEGRASI NUSANTARA (Ayo Satu) - Tasik,"Bandung,Jawa Barat","Rp 1 jt-1,5 jt",Magang,Not Specified,Minimal SMA/SMK,Hybrid | jQuery | +3,14 hari yang lalu,glints,Bandung,Jawa Barat,1,1000000,1500000,29,20
Frontend Developer - Internship,Peduly,"Surabaya,Jawa Timur",Rp 1 jt-1 jt,Magang,Not Specified,Minimal Sarjana (S1),+2 | Hybrid | Ionic Framework,18 hari yang lalu,glints,Surabaya,Jawa Timur,1,1000000,1000000,31,29
"Frontend Developer (Reactjs, Nuxtjs)",PT Sigma Global Teknologi,"Jakarta Selatan,DKI Jakarta","Rp 5,8 jt-8 jt",Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),Vue.js | +8,10 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,5800000,8000000,36,11
Internship - Frontend Developer (ReactJs),Sekawan Media,"Kab. Malang,Jawa Timur",Tidak Ditampilkan,Magang,Not Specified,Minimal SMA/SMK,Hybrid | +4 | MySQL,Kemarin,glints,Kab. Malang,Jawa Timur,0,0,0,41,19
Frontend Developer — WordPress/WooCommerce & Shopify,The Loud Minority Communication,"Kab. Tangerang,Banten","Rp 5 jt-7,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Figma | +7,8 jam yang lalu,glints,Kab. Tangerang,Banten,1,5000000,7500000,52,10
Frontend Developer - Banking Client,PT Sigma Global Teknologi,"Jakarta Selatan,DKI Jakarta","Rp 6 jt-8,5 jt",Kontrak,3–5 tahun,Minimal Sarjana (S1),+2 | React.js,23 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,6000000,8500000,35,13
Frontend Programmer,IMAJIKU Website & Mobile Apps Developer,"Kab. Sleman,DI Yogyakarta","Rp 3,4 jt-5,1 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Hybrid | +13,8 hari yang lalu,glints,Kab. Sleman,DI Yogyakarta,1,3400000,5100000,19,12
Frontend Android Developer,PT Sigma Global Teknologi,"Jakarta Selatan,DKI Jakarta",Rp 9 jt-11 jt,Kontrak,3–5 tahun,Minimal Sarjana (S1),+3 | Frontend Development,18 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,9000000,11000000,26,25
Frontend Developer for Banking Industry,PT Sigma Global Teknologi,"Jakarta Selatan,DKI Jakarta",Rp 9 jt-11 jt,Kontrak,3–5 tahun,Minimal Sarjana (S1),jQuery | +8,10 jam yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,9000000,11000000,39,11
Frontend & Mobile Developer,PT. ABADI PERKASA BERSAMA DIGITAL SOLUTIONS,"Kab. Tangerang,Banten","Rp 5 jt-6,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Angular.js | +7,3 hari yang lalu,glints,Kab. Tangerang,Banten,1,5000000,6500000,27,15
Frontend Engineer,Alphalitical,"Jakarta Selatan,DKI Jakarta",Rp 6 jt-7 jt,Kontrak,1–3 tahun,Minimal Sarjana (S1),Hybrid | +5,18 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,6000000,7000000,17,11
Frontend Engineer,PT. Suteki Karya Nusantara,"Bandung,Jawa Barat",Rp 5 jt-7 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+9 | GIT,25 hari yang lalu,glints,Bandung,Jawa Barat,1,5000000,7000000,17,8
Frontend Developer (ReactJS) - (BSD Tangerang),Pt Platinumetrix Global Inovasi,"Jakarta Selatan,DKI Jakarta","Rp 6,5 jt-11 jt",Kontrak,1–3 tahun,Minimal Sarjana (S1),+2 | ReactJs,3 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,6500000,11000000,46,12
Fullstack Programmer (Frontend & Backend Developer),Edu Global School,"Bandung,Jawa Barat","Rp 4 jt-4,2 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),HTML | +9,7 hari yang lalu,glints,Bandung,Jawa Barat,1,4000000,4200000,51,9
Frontend Angular,UNICTIVE,"Jakarta Barat,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+6 | CSS,4 hari yang lalu,glints,Jakarta Barat,DKI Jakarta,0,0,0,16,8
Full Stack Developer,Pt Vanz Inovatif Teknologi (qbit),"Jakarta Selatan,DKI Jakarta",Rp 8 jt-11 jt,Kontrak,3–5 tahun,Minimal Sarjana (S1),+5 | React.js,8 jam yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,8000000,11000000,20,13
Full Stack Developer,PT Nesta Indo Media,"Kab. Semarang,Jawa Tengah","Rp 2,8 jt-3,5 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+6 | React Js,27 hari yang lalu,glints,Kab. Semarang,Jawa Tengah,1,2800000,3500000,20,13
Full Stack Developer,GlobalXtreme,"Kab. Badung,Bali",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Go / Golang | +9,6 hari yang lalu,glints,Kab. Badung,Bali,0,0,0,20,16
Full Stack Developer,PT Super Media Indonesia,"Depok,Jawa Barat",Rp 5 jt-7 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+3 | PostgreSQL,7 hari yang lalu,glints,Depok,Jawa Barat,1,5000000,7000000,20,15
FULL STACK DEVELOPER,PT. Golden Flexible Packaging,"Kab. Tangerang,Banten",Rp 5 jt-7 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+3 | MySQL,10 hari yang lalu,glints,Kab. Tangerang,Banten,1,5000000,7000000,20,10
Full Stack Developer,PT FOMO INOVASI TEKNOLOGI,"Bandung,Jawa Barat",Rp 4 jt-5 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,PHP | +9,10 hari yang lalu,glints,Bandung,Jawa Barat,1,4000000,5000000,20,8
Full Stack Developer,Konten.com,"Tangerang,Banten","Rp 5 jt-7,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),JavaScript | +3,15 hari yang lalu,glints,Tangerang,Banten,1,5000000,7500000,20,15
Full Stack Developer,Mitra Cakra Digital,"Kab. Bogor,Jawa Barat",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+9 | JavaScript,21 hari yang lalu,glints,Kab. Bogor,Jawa Barat,0,0,0,20,15
Full Stack Developer,SJA Textile Bandung,"Bandung,Jawa Barat",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+7 | Redis,27 hari yang lalu,glints,Bandung,Jawa Barat,0,0,0,20,10
Full Stack Developer,Pt Itpreneur Indonesia Technology,"Surabaya,Jawa Timur",Rp 4 jt-5 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+9 | PostgreSQL,4 hari yang lalu,glints,Surabaya,Jawa Timur,1,4000000,5000000,20,15
Full Stack Developer,Saraga Indonesia,"Jakarta Barat,DKI Jakarta","Rp 4,2 jt-6,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Hybrid | +10,10 hari yang lalu,glints,Jakarta Barat,DKI Jakarta,1,4200000,6500000,20,12
Full Stack Developer,IT Solution,"Kab. Sleman,DI Yogyakarta",Rp 2 jt-3 jt,Penuh Waktu,Not Specified,Minimal SMA/SMK,+2 | React.js | Laravel,30 hari yang lalu,glints,Kab. Sleman,DI Yogyakarta,1,2000000,3000000,20,23
Full Stack Developer,PT RIN Group,"Tangerang Selatan,Banten",Rp 8 jt-12 jt,Penuh Waktu,5–10 tahun,Minimal Diploma (D1 - D4),+11 | jQuery,14 hari yang lalu,glints,Tangerang Selatan,Banten,1,8000000,12000000,20,12
Full Stack Developer,Iweka Digital Solusi,"Medan,Sumatera Utara",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+14 | MySQL,18 hari yang lalu,glints,Medan,Sumatera Utara,0,0,0,20,11
Full Stack Developer,PT INOVATOR DIGITAL NUSANTARA,"Cirebon,Jawa Barat","Rp 2,3 jt-3,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+5 | JavaScript,2 hari yang lalu,glints,Cirebon,Jawa Barat,1,2300000,3500000,20,15
Full Stack Developer,PT Panduwan Aditian Teknologi,"Jakarta Barat,DKI Jakarta","Rp 4,1 jt-6 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+7 | Go / Golang,4 hari yang lalu,glints,Jakarta Barat,DKI Jakarta,1,4099999,6000000,20,16
Full Stack Developer,Putra Jasa International Patent,"Jakarta Utara,DKI Jakarta","Rp 5,2 jt-7,8 jt",Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+4 | Node.js,8 hari yang lalu,glints,Jakarta Utara,DKI Jakarta,1,5200000,7800000,20,12
Full Stack Developer,PT. Fortech Indotama,"Jakarta Selatan,DKI Jakarta","Rp 6,4 jt-9,6 jt",Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),JavaScript | +3,10 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,6400000,9600000,20,15
Full Stack Developer,PT Ravelware Technology Indonesia,"Bekasi,Jawa Barat",Rp 6 jt-7 jt,Penuh Waktu,3–5 tahun,Minimal Diploma (D1 - D4),Hybrid | +6,8 hari yang lalu,glints,Bekasi,Jawa Barat,1,6000000,7000000,20,11
Full Stack Developer,PT SPEND GROUP INTERNASIONAL,"Bandung,Jawa Barat",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+5 | JavaScript,9 hari yang lalu,glints,Bandung,Jawa Barat,0,0,0,20,15
Full Stack Developer,PT. Hexacode Teknologi Indonesia,"Tangerang Selatan,Banten",Rp 5 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),MongoDB | +11,2 hari yang lalu,glints,Tangerang Selatan,Banten,1,5000000,6000000,20,13
Full Stack Developer,PT SUKA PROFIT BERKAH,"Bogor,Jawa Barat",Rp 3 jt-5 jt,Kontrak,1–3 tahun,Minimal Diploma (D1 - D4),PostgreSQL | +9,9 hari yang lalu,glints,Bogor,Jawa Barat,1,3000000,5000000,20,15
Full Stack Developer,Goseki Manufacturing Indonesia,"Tangerang,Banten",Rp 5 jt-8 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+9 | Bootstrap,14 hari yang lalu,glints,Tangerang,Banten,1,5000000,8000000,20,14
Full Stack Developer,Solutech Indonesia Maju,"Jakarta Pusat,DKI Jakarta","Rp 7 jt-9,5 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+6 | TypeScript,15 hari yang lalu,glints,Jakarta Pusat,DKI Jakarta,1,7000000,9500000,20,15
Full Stack Developer,Canggu Ink Club,"Kab. Badung,Bali",Rp 15 jt-20 jt,Kontrak,1–3 tahun,Minimal SD,+7 | jQuery,16 hari yang lalu,glints,Kab. Badung,Bali,1,15000000,20000000,20,11
Full Stack Developer,PT. Azaya Fiber Nusantara,"Kab. Bogor,Jawa Barat",Rp 4 jt-6 jt,Penuh Waktu,Not Specified,Minimal Sarjana (S1),Next.Js | +9 | Express.Js,18 hari yang lalu,glints,Kab. Bogor,Jawa Barat,1,4000000,6000000,20,25
Full Stack Developer,PT Nayaka Pratama,"Jakarta Timur,DKI Jakarta","Rp 4,5 jt-5,5 jt",Kontrak,3–5 tahun,Minimal Diploma (D1 - D4),Claude | +12,15 hari yang lalu,glints,Jakarta Timur,DKI Jakarta,1,4500000,5500000,20,12
Full Stack Developer,DeskTeam360.com,"Malang,Jawa Timur",Rp 5 jt-7 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),Hybrid | +12,9 hari yang lalu,glints,Malang,Jawa Timur,1,5000000,7000000,20,12
Full Stack Developer,KIMSUPPLY WARUNGMARENTA JOYJAN,"Cimahi,Jawa Barat",Rp 4 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,PostgreSQL | +9,27 hari yang lalu,glints,Cimahi,Jawa Barat,1,4000000,6000000,20,15
Web Developer,PT Sukses Mulia Seimbang,"Kab. Sukoharjo,Jawa Tengah",Rp 2 jt-3 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+2 | HTML,Kemarin,glints,Kab. Sukoharjo,Jawa Tengah,1,2000000,3000000,13,9
Web Developer,Uprint.id,"Jakarta Barat,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Diploma (D1 - D4),+10 | C++,19 hari yang lalu,glints,Jakarta Barat,DKI Jakarta,0,0,0,13,9
Web Developer,PT. Inovasi Mitra Sejati,"Tangerang,Banten","Rp 5,4 jt-6 jt",Penuh Waktu,Not Specified,Minimal Diploma (D1 - D4),C# | +9 | PostgreSQL,30 hari yang lalu,glints,Tangerang,Banten,1,5400000,6000000,13,20
Web Developer,PT GIOTECH ARTHA CEMERLANG,"Pasuruan,Jawa Timur",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,JavaScript | +3,Kemarin,glints,Pasuruan,Jawa Timur,0,0,0,13,15
Web Developer,Kan Jia Indonesia,"Jakarta Timur,DKI Jakarta",Rp 7 jt-8 jt,Penuh Waktu,3–5 tahun,Minimal Diploma (D1 - D4),+7 | CSS,3 hari yang lalu,glints,Jakarta Timur,DKI Jakarta,1,7000000,8000000,13,8
Web Developer,UPVC BALI SOLUTION,"Denpasar,Bali",Rp 5 jt-7 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),JavaScript | +8,3 hari yang lalu,glints,Denpasar,Bali,1,5000000,7000000,13,15
Web Developer,Jogja Tama,"Kab. Sleman,DI Yogyakarta","Rp 2,8 jt-3 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+2 | PHP,20 hari yang lalu,glints,Kab. Sleman,DI Yogyakarta,1,2800000,3000000,13,8
Web Developer,CV Mediatama Solo,"Kab. Karanganyar,Jawa Tengah",Rp 2 jt-3 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Android Development | +8,16 hari yang lalu,glints,Kab. Karanganyar,Jawa Tengah,1,2000000,3000000,13,24
Web Developer,Minilemon,"Surabaya,Jawa Timur",Rp 10 jt,Freelance,3–5 tahun,Minimal SMA/SMK,Hybrid | +6,30 hari yang lalu,glints,Surabaya,Jawa Timur,1,10000000,10000000,13,11
Web Developer,Intishaka Global Solusindo,"Jakarta Selatan,DKI Jakarta",Rp 5 jt-7 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),jQuery | +8,12 jam yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,5000000,7000000,13,11
Web Developer,LOGO DE CORPS,"Bandung,Jawa Barat",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Diploma (D1 - D4),+3 | MySQL,31 hari yang lalu,glints,Bandung,Jawa Barat,0,0,0,13,10
WEB DEVELOPER,EveTech Solution,"Kab. Sukoharjo,Jawa Tengah","Rp 1,2 jt-1,5 jt",Paruh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+11 | Problem Solving,6 hari yang lalu,glints,Kab. Sukoharjo,Jawa Tengah,1,1200000,1500000,13,21
Web Developer,Akur Optik 55,"Kab. Bantul,DI Yogyakarta","Rp 4 jt-4,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+2 | JavaScript,Kemarin,glints,Kab. Bantul,DI Yogyakarta,1,4000000,4500000,13,15
Web Developer,Pt. Nusantara Berkah Digital,"Kab. Bantul,DI Yogyakarta","Rp 3 jt-4,5 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Vue.js | +3,8 hari yang lalu,glints,Kab. Bantul,DI Yogyakarta,1,3000000,4500000,13,11
Web Developer,PT. Alltrek Outdoorindo Perkasa,"Jakarta Barat,DKI Jakarta",Rp 8 jt-10 jt,Kontrak,1–3 tahun,Minimal Sarjana (S1),+2 | JavaScript,8 hari yang lalu,glints,Jakarta Barat,DKI Jakarta,1,8000000,10000000,13,15
Web Developer,PT Tri Cahya Purnama,"Semarang,Jawa Tengah","Rp 3,5 jt-5 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+6 | Frontend Development,20 hari yang lalu,glints,Semarang,Jawa Tengah,1,3500000,5000000,13,25
Web Developer,Pt.maxima Global Teknologi,"Bandung,Jawa Barat","Rp 3,2 jt-5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+2 | PostgreSQL,31 hari yang lalu,glints,Bandung,Jawa Barat,1,3200000,5000000,13,15
Web Developer,Adibayu Gajah Semakmur,"Kab. Sleman,DI Yogyakarta",Rp 4 jt-6 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+5 | MySQL,21 hari yang lalu,glints,Kab. Sleman,DI Yogyakarta,1,4000000,6000000,13,10
Web Developer,Andini Dental,"Kab. Sleman,DI Yogyakarta",Rp 2 jt-3 jt,Penuh Waktu,Not Specified,Minimal SMA/SMK,Hybrid | HTML | +8,13 jam yang lalu,glints,Kab. Sleman,DI Yogyakarta,1,2000000,3000000,13,18
Web Developer,Pt. Aksamala Adi Andana,"Kab. Sleman,DI Yogyakarta","Rp 4 jt-5,5 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Website Management | +11,4 hari yang lalu,glints,Kab. Sleman,DI Yogyakarta,1,4000000,5500000,13,24
Web Developer,Ohana Suites Yogyakarta,"Yogyakarta,DI Yogyakarta",Rp 2 jt-3 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+3 | Remote/Dari rumah,7 hari yang lalu,glints,Yogyakarta,DI Yogyakarta,1,2000000,3000000,13,22
Web Developer,CV Langgeng sukses berkah,"Kab. Sukoharjo,Jawa Tengah","Rp 2 jt-2,3 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Code Review | +5,30 hari yang lalu,glints,Kab. Sukoharjo,Jawa Tengah,1,2000000,2300000,13,16
Fullstack Web Developer,PT Bravo Satria Perkasa,"Jakarta Timur,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+16 | Vue.js,7 hari yang lalu,glints,Jakarta Timur,DKI Jakarta,0,0,0,23,12
Fullstack Web Developer,Kelanara Studio,"Bogor,Jawa Barat",Tidak Ditampilkan,Magang,Not Specified,Minimal SMA/SMK,+3 | Laravel | Express.Js,5 hari yang lalu,glints,Bogor,Jawa Barat,0,0,0,23,25
WordPress Web Developer,PiliPili,"Jakarta Barat,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),Hybrid | +11,8 hari yang lalu,glints,Jakarta Barat,DKI Jakarta,0,0,0,23,12
JUNIOR WEB DEVELOPER,INIXINDO,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,Not Specified,Minimal SMA/SMK,Wireframing | +6 | Search Engine Optimization (SEO),25 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,0,0,0,20,51
Web Developer WFO,jobnation,"Malang,Jawa Timur","Rp 1,5 jt",Penuh Waktu,Not Specified,Minimal SMA/SMK,+2 | PHP | JavaScript,4 hari yang lalu,glints,Malang,Jawa Timur,1,1500000,1500000,17,21
Web Developer (Wordpress),Tempat Belajar,"Kab. Sleman,DI Yogyakarta","Rp 2,6 jt-3 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+5 | Remote/Dari rumah,7 hari yang lalu,glints,Kab. Sleman,DI Yogyakarta,1,2600000,3000000,25,22
Mobile Developer,PT Safepedia Global Teknologi,"Jakarta Selatan,DKI Jakarta",Rp 6 jt-8 jt,Kontrak,1–3 tahun,Minimal Sarjana (S1),+6 | Xcode,18 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,6000000,8000000,16,10
Mobile Developer,PT Rumah Perawatan Indonesia,"Kab. Bekasi,Jawa Barat",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+5 | Android Development,22 hari yang lalu,glints,Kab. Bekasi,Jawa Barat,0,0,0,16,24
Mobile Developer,PT Sigma Global Teknologi,"Jakarta Utara,DKI Jakarta",Rp 9 jt-11 jt,Kontrak,3–5 tahun,Minimal Sarjana (S1),+6 | Kotlin,4 hari yang lalu,glints,Jakarta Utara,DKI Jakarta,1,9000000,11000000,16,11
Mobile Developer,PT Hireup Solusi Talenta,"Jakarta Barat,DKI Jakarta",Rp 6 jt-8 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+3 | Flutter,7 jam yang lalu,glints,Jakarta Barat,DKI Jakarta,1,6000000,8000000,16,12
Mobile Developer,PT NEARBY DIGITAL INDONESIA,"Kab. Bogor,Jawa Barat",Rp 8 jt-15 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),Hybrid | +10,9 jam yang lalu,glints,Kab. Bogor,Jawa Barat,1,8000000,15000000,16,12
Mobile Developer,PT Gracia Visi Pratama,"Semarang,Jawa Tengah","Rp 3,7 jt-4 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Restful API | +9,14 hari yang lalu,glints,Semarang,Jawa Tengah,1,3700000,4000000,16,16
Mobile Developer,"PT ENSEVAL PUTERA MEGATRADING, TBK","Jakarta Timur,DKI Jakarta",Rp 7 jt-9 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+3 | Mobile Development,Kemarin,glints,Jakarta Timur,DKI Jakarta,1,7000000,9000000,16,23
Mobile Developer,Booking To Go,"Jakarta Barat,DKI Jakarta",Rp 6 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+3 | Android Development,Kemarin,glints,Jakarta Barat,DKI Jakarta,1,6000000,6000000,16,24
Mobile Developer,PT. Vlink Consulting Indonesia,"Jakarta Selatan,DKI Jakarta",Rp 8 jt-14 jt,Kontrak,1–3 tahun,Minimal Diploma (D1 - D4),Angular.js | +6,17 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,8000000,14000000,16,15
Mobile Developer (Flutter),Yayasan Bantu Bersama Sejahtera,"Yogyakarta,DI Yogyakarta","Rp 2,5 jt-4 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+2 | Restful API,5 jam yang lalu,glints,Yogyakarta,DI Yogyakarta,1,2500000,4000000,26,16
Senior Mobile Developer,PT Teknologi Struktur Berantai,"Jakarta Selatan,DKI Jakarta",Rp 12 jt-17 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+5 | Swift,2 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,12000000,17000000,23,10
Junior Mobile Developer,CV. Tomojoyo Niaga,"Kab. Kediri,Jawa Timur",Rp 3 jt-5 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Hybrid | +10,2 hari yang lalu,glints,Kab. Kediri,Jawa Timur,1,3000000,5000000,23,12
Mobile App Flutter Developer,Pt. Triniti Terang Teknologi,"Jakarta Selatan,DKI Jakarta","Rp 1,2 jt-3 jt",Kontrak,1–3 tahun,Minimal SMA/SMK,Hybrid | +5,6 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,1200000,3000000,28,11
Senior Mobile Developer,Darmawan Aryansyah Grup,"Jakarta Selatan,DKI Jakarta",Rp 13 jt-17 jt,Penuh Waktu,5–10 tahun,Minimal Sarjana (S1),Swift | +8,9 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,13000000,17000000,23,10
Mobile dan Web Developer,PT. Giga Berkah Teknologi,"Malang,Jawa Timur","Rp 3,5 jt-6 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+7 | JavaScript,2 hari yang lalu,glints,Malang,Jawa Timur,1,3500000,6000000,24,15
React Native Mobile Developer,PT Sigma Global Teknologi,"Jakarta Utara,DKI Jakarta",Rp 10 jt-10 jt,Kontrak,3–5 tahun,Minimal Sarjana (S1),+2 | React Native,3 hari yang lalu,glints,Jakarta Utara,DKI Jakarta,1,10000000,10000000,29,17
Flutter Mobile Developer (IOS & Android),Madebyhumans,"Kab. Badung,Bali",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Remote/Dari rumah | +8,21 hari yang lalu,glints,Kab. Badung,Bali,0,0,0,40,22
Mobile App Developer,Mahir Digital,"Depok,Jawa Barat",Rp 6 jt-10 jt,Freelance,3–5 tahun,Minimal Sarjana (S1),Hybrid | +4,15 hari yang lalu,glints,Depok,Jawa Barat,1,6000000,10000000,20,11
Senior Mobile Application Developer (Flutter),PT Sumihai Teknologi Indonesia,"Jakarta Barat,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Diploma (D1 - D4),Hybrid | +9,8 hari yang lalu,glints,Jakarta Barat,DKI Jakarta,0,0,0,45,11
Fullstack Mobile Developer (React Native),Ogya Tekno Nusantara,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,5–10 tahun,Minimal Sarjana (S1),TypeScript | +5,17 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,0,0,0,41,15
"Flutter Mobile Developer (Full-Time, Remote)",FMTPLA,"Kab. Sleman,DI Yogyakarta",Rp 7 jt-8 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+5 | Remote/Dari rumah,17 hari yang lalu,glints,Kab. Sleman,DI Yogyakarta,1,7000000,8000000,44,22
Android Developer,PT SPEND GROUP INTERNASIONAL,"Bandung,Jawa Barat",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Diploma (D1 - D4),Live Streaming Protocols | +5,9 hari yang lalu,glints,Bandung,Jawa Barat,0,0,0,17,29
Android Developer,PT Sigma Global Teknologi,"Jakarta Selatan,DKI Jakarta",Rp 9 jt-11 jt,Kontrak,3–5 tahun,Minimal Sarjana (S1),+2 | Kotlin,10 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,9000000,11000000,17,11
