job_title,company_name,location,salary_range,job_type,experience_level,education_req,job_requirements,posted_date,source_platform
Graphic Designer,Ravelle,"Jakarta Utara,DKI Jakarta","Rp 6 jt-7,5 jt",Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),Brand Design | +3,10 hari yang lalu,glints
Graphic Designer,PT.Matra Digital Group,"Bandar Lampung,Lampung",Rp 2 jt-4 jt,Penuh Waktu,Not Specified,Minimal SMA/SMK,+2 | Graphic Design | Adobe Photoshop,16 hari yang lalu,glints
Graphic Designer,PT APOLO INDUSTRI SUKSES HARMONIS,"Jakarta Utara,DKI Jakarta","Rp 4,5 jt-5 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+2 | Adobe Photoshop,25 hari yang lalu,glints
Freelance Graphic Designer,Lithe Agency,"Surabaya,Jawa Timur","Rp 1,5 jt-2,5 jt",Freelance,1–3 tahun,Minimal Sarjana (S1),+3 | Adobe Photoshop,31 hari yang lalu,glints
Graphic Designer,PT. Mono Veritas Abadi,"Jakarta Barat,DKI Jakarta",Rp 6 jt-9 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Graphic Design | +3,15 hari yang lalu,glints
Graphic Designer,OFEI BEAUTY CLINIC CENTER,"Kab. Tangerang,Banten",Rp 5 jt-7 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+7 | Attention to Detail,2 hari yang lalu,glints
Graphic Designer,Big Sun Digital,"Medan,Sumatera Utara",Rp 2 jt-3 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+2 | Adobe Photoshop,29 hari yang lalu,glints
Graphic Designer,Kalman Marketing Agency,"Kab. Badung,Bali","Rp 3,5 jt-4 jt",Penuh Waktu,Not Specified,Minimal SMA/SMK,Adobe Illustrator | +5 | Brand Design,4 hari yang lalu,glints
Graphic Designer,PT Etta Indo Tama,"Kab. Sleman,DI Yogyakarta","Rp 1,9 jt-2,9 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Packaging Design | +5,11 hari yang lalu,glints
Graphic Designer,Masbos Corporation,"Yogyakarta,DI Yogyakarta","Rp 1,7 jt-2 jt",Penuh Waktu,Not Specified,Minimal SMA/SMK,+7 | Logo Design | Canva Design,5 hari yang lalu,glints
Graphic Designer,Tuksedo Studio,"Kab. Gianyar,Bali","Rp 4 jt-6,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+2 | Adobe Illustrator,Kemarin,glints
Graphic Designer,Overheard Beauty Universe,"Jakarta Selatan,DKI Jakarta",Rp 7 jt-9 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+6 | Packaging Design,16 hari yang lalu,glints
marketing pemasaran,Rits Teknologi Indonesia,"Surabaya,Jawa Timur","Rp 3,5 jt-7,5 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Hybrid | +3,2 hari yang lalu,glints
Affiliate Marketing Specialist,Dr.O Business Group,"Medan,Sumatera Utara","Rp 2,2 jt-3 jt",Penuh Waktu,Not Specified,Minimal Diploma (D1 - D4),+7 | Teamwork | Sales and Marketing,UrgentKemarin,glints
Marketing Executive,PT New Ratna Motor (Toyota Nasmoco),"Kab. Sleman,DI Yogyakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+4 | Marketing Strategy,Urgent5 hari yang lalu,glints
Marketing Executive,Pt. Panorama Media,"Jakarta Pusat,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+4 | Marketing Communications,UrgentKemarin,glints
Marketing Intern,MURA Bakmi & Kopi,"Bogor,Jawa Barat","Rp 1 jt-1,5 jt",Penuh Waktu,Not Specified,Minimal Diploma (D1 - D4),+2 | KOL Operation | Digital Marketing,UrgentKemarin,glints
Marketing Staff,Inagi,"Malang,Jawa Timur",Rp 2 jt-3 jt,Penuh Waktu,Not Specified,Minimal Diploma (D1 - D4),+4 | Google Analytics | Digital Marketing,Urgent2 hari yang lalu,glints
Growth Lead (Performance Marketing),SVO Surabaya,"Surabaya,Jawa Timur",Rp 10 jt-20 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+14 | Paid Content Operation,UrgentKemarin,glints
Marketing,Zenna Furniture Indonesia,"Bandung,Jawa Barat",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+6 | Content Marketing,UrgentKemarin,glints
Digital Marketing Strategist,Dream Coffee,"Bandung,Jawa Barat",Rp 3 jt-4 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+10 | KOL Operation,2 hari yang lalu,glints
Freelance Admin Marketing,Adsventure,"Jakarta Barat,DKI Jakarta",Rp 1 jt-2 jt,Freelance,Not Specified,Minimal SMA/SMK,Affiliate Marketing | +3 | Remote/Dari rumah,7 hari yang lalu,glints
Performance Marketing Specialist,Clouwny,"Kab. Tangerang,Banten",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+6 | Google Analytics,2 hari yang lalu,glints
Digital Marketing Analyst,Dabtive,"Kab. Sleman,DI Yogyakarta","Rp 3,5 jt-7 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+9 | Digital Marketing,2 hari yang lalu,glints
marketing,PT Berjaya Makmur Sukses Indotama,"Jakarta Pusat,DKI Jakarta","Rp 4,8 jt-8 jt",Penuh Waktu,Not Specified,Minimal SMA/SMK,Marketing Strategy | +1 | Social Media,Urgent2 hari yang lalu,glints
Performance Marketing Specialist,InovaKit,"Bekasi,Jawa Barat",Rp 5 jt-7 jt,Kontrak,1–3 tahun,Minimal Diploma (D1 - D4),+8 | Digital Marketing,9 hari yang lalu,glints
Sales & Marketing Staff,Gemilang Energie Teknologi,"Denpasar,Bali",Rp 5 jt-5 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+2 | Marketing Communications,Urgent3 hari yang lalu,glints
Affiliate Marketing Specialist,Bebica Skincare,"Kab. Sleman,DI Yogyakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),Content Marketing | +8,9 hari yang lalu,glints
Digital Marketing Strategist,PT Qtera Mandiri,"Jakarta Utara,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+4 | Search Engine Optimization (SEO),Kemarin,glints
Brand Marketing & Strategist,SKINMURCH,"Jakarta Timur,DKI Jakarta",Rp 8 jt-10 jt,Penuh Waktu,3–5 tahun,Minimal SMA/SMK,+2 | Sales and Marketing,20 hari yang lalu,glints
Affiliate Marketing Specialist,PT. Tiga Sembilan Delapan,"Tangerang,Banten",Rp 3 jt-5 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+17 | Negotiation Skills,5 hari yang lalu,glints
Digital Marketing Coordinator,Bloome Baby Indonesia,"Jakarta Barat,DKI Jakarta",Rp 6 jt-7 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Marketing Communications | +8,31 hari yang lalu,glints
Performance Marketing Specialist,Marketz.id,"Tangerang,Banten",Rp 5 jt-7 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Google Analytics | +8,26 hari yang lalu,glints
Affiliate Marketing Intern,HashEntertainment,"Yogyakarta,DI Yogyakarta",Tidak Ditampilkan,Magang,Not Specified,Minimal Sarjana (S1),+2 | Social Media | Digital Marketing,13 hari yang lalu,glints
Digital Marketing Coordinator,mitra horeca,"Surabaya,Jawa Timur",Rp 2 jt-3 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+2 | Digital Marketing,7 hari yang lalu,glints
Admin Marketing & Communication,PT Keranjang Sukses Indonesia,"Kab. Badung,Bali","Rp 3 jt-3,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+2 | Social Media,15 hari yang lalu,glints
Digital marketing specialist,Hadramout Restaurant,"Jakarta Pusat,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Diploma (D1 - D4),+4 | Image Editing,2 hari yang lalu,glints
Performance Marketing,PT Karya Maharendra Innovation,"Kab. Tangerang,Banten","Rp 5,5 jt-6 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),TikTok Ads | +5,27 hari yang lalu,glints
Performance Marketing Intern,sevenbillioncorp,"Bandung,Jawa Barat",Tidak Ditampilkan,Magang,Not Specified,Minimal Diploma (D1 - D4),Hybrid | Affiliate Marketing | +9,4 hari yang lalu,glints
Digital Marketing Coordinator,PT GIOTECH ARTHA CEMERLANG,"Pasuruan,Jawa Timur","Rp 2,5 jt-3 jt",Kontrak,1–3 tahun,Minimal Sarjana (S1),WordPress Development | +15,27 hari yang lalu,glints
Marketing Executive,PT. Vira Interco,"Jakarta Utara,DKI Jakarta",Rp 6 jt-8 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+6 | Sales and Marketing,Urgent7 hari yang lalu,glints
Brand Marketing Executive,PT. Rayindo Toropma Abadi (Rcraft.indo),"Depok,Jawa Barat",Rp 6 jt-7 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+6 | Content Strategy,5 hari yang lalu,glints
Digital Marketing,PT SIDHARTA ABADI INDONESIA,"Surabaya,Jawa Timur",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+8 | B2B Marketing,Kemarin,glints
Digital Marketing,PT Zentralink Otoparts,"Jakarta Selatan,DKI Jakarta","Rp 6 jt-6,5 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+7 | Google Analytics,8 hari yang lalu,glints
Digital marketing,PT ARTHA JAYA WISATA,"Denpasar,Bali",Rp 4 jt-5 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Content Marketing | +9,16 hari yang lalu,glints
Digital Marketing,PT. Bogor Life Science and Technology,"Bogor,Jawa Barat",Tidak Ditampilkan,Magang,Not Specified,Minimal Sarjana (S1),Content Strategy | Social Media | +3,5 hari yang lalu,glints
DIGITAL MARKETING,ASTRA TOYOTA AUTO2000 MALANG,"Malang,Jawa Timur","Rp 2 jt-3,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+9 | Google Analytics,15 hari yang lalu,glints
Digital Marketing,CV Anugerah Alan Abadi (Pick Me Eggs),"Kab. Tangerang,Banten","Rp 3,5 jt-4 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Marketing Communications | +5,2 hari yang lalu,glints
Digital Marketing,BOKOR MAS,"Surabaya,Jawa Timur",Rp 3 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+4 | Marketing Communications,7 hari yang lalu,glints
Digital marketing,cv. KIMART,"Surabaya,Jawa Timur",Rp 3 jt-5 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+10 | Content Marketing,2 hari yang lalu,glints
Digital Marketing,Prodema Investment Indonesia,"Kab. Badung,Bali",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Affiliate Marketing | +9,4 hari yang lalu,glints
Digital Marketing,AiJOY,"Jakarta Utara,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+6 | Affiliate Marketing,15 hari yang lalu,glints
digital marketing,PT Selaras Makmur Sejati,"Jakarta Utara,DKI Jakarta","Rp 6,5 jt-8,5 jt",Penuh Waktu,3–5 tahun,Minimal Diploma (D1 - D4),+7 | Google Analytics,11 hari yang lalu,glints
Digital Marketing,AA Dental Care,"Kab. Karanganyar,Jawa Tengah",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+2 | Social Media,Kemarin,glints
Digital Marketing,PT Inti Nya Group,"Jakarta Utara,DKI Jakarta","Rp 4,5 jt-6,5 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+9 | B2B Marketing,7 hari yang lalu,glints
Digital Marketing,PT. Keberkahan Tujuan Utama,"Kab. Sleman,DI Yogyakarta","Rp 2,6 jt-3,3 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+5 | Digital Marketing,Kemarin,glints
Digital Marketing,PT. Reckat Composites Delmima,"Kab. Bogor,Jawa Barat","Rp 3,5 jt-4,5 jt",Kontrak,1–3 tahun,Minimal Diploma (D1 - D4),Image Editing | +8,8 hari yang lalu,glints
Digital Marketing,Fit Society,"Surabaya,Jawa Timur","Rp 3 jt-4,5 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Marketing Communications | +8,8 hari yang lalu,glints
Digital Marketing,Crawl Compass,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+9 | Image Editing,8 hari yang lalu,glints
Digital Marketing,Ragdalion Technology,"Kab. Bekasi,Jawa Barat",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Content Marketing | +8,9 hari yang lalu,glints
Digital Marketing,PT. Inter kreasi selaras,"Jakarta Utara,DKI Jakarta",Rp 3 jt-4 jt,Kontrak,1–3 tahun,Minimal SMA/SMK,+7 | Image Editing,Kemarin,glints
digital marketing,monwhite indonesia,"Bandar Lampung,Lampung",Rp 1 jt-5 jt,Penuh Waktu,Not Specified,Minimal SMA/SMK,+6 | Affiliate Marketing | Content Marketing,19 hari yang lalu,glints
Digital Marketing,PT. Hens Co,"Surabaya,Jawa Timur",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+9 | Google Analytics,11 hari yang lalu,glints
digital marketing,Rora Kids Premium,"Jakarta Pusat,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Content Strategy | +5,19 hari yang lalu,glints
Digital marketing,Cahaya Tour,"Jakarta Barat,DKI Jakarta",Rp 4 jt-6 jt,Penuh Waktu,Not Specified,Minimal Sarjana (S1),+4 | Google Analytics | Content Marketing,3 hari yang lalu,glints
Sales Taking Order General Trade,PT. Target Prima Lestari,"Jakarta Barat,DKI Jakarta",Tidak Ditampilkan,Kontrak,1–3 tahun,Minimal SMA/SMK,Sales Strategy | +3,UrgentKemarin,glints
Sales Executive,DGW Group,"Jakarta Utara,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+5 | Sales and Marketing,UrgentKemarin,glints
Sales Executive,PT BAHAGIA INDO PERSADA,"Makassar,Sulawesi Selatan","Rp 5,2 jt-5,5 jt",Penuh Waktu,3–5 tahun,Minimal SMA/SMK,+6 | B2B Sales,UrgentKemarin,glints
Sales Executive,ZipZap Corporation,"Jakarta Selatan,DKI Jakarta",Rp 4 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+7 | Sales Strategy,Urgent5 hari yang lalu,glints
SALES COUNTER/ SPG,Indo Sanjaya,"Bandung,Jawa Barat","Rp 1,8 jt-1,9 jt",Penuh Waktu,Not Specified,Minimal SMA/SMK,+1 | Sales Operations | Sales and Marketing,UrgentKemarin,glints
Sales Marketing,Roschel,"Jakarta Barat,DKI Jakarta","Rp 5,5 jt-7 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+2 | Sales and Marketing,Urgent2 hari yang lalu,glints
Sales Marketing,PT Rahmat Untuk Semua,"Tangerang,Banten","Rp 3,2 jt-4,8 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),B2C Sales | +8,Urgent2 hari yang lalu,glints
Sales Marketing,dharma surya,"Kab. Indramayu,Jawa Barat","Rp 1,5 jt-2 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Sales Operations | +8,UrgentKemarin,glints
Sales TO,CV. Cahaya Mekar Plastindo,"Kab. Madiun,Jawa Timur","Rp 2 jt-2,5 jt",Penuh Waktu,3–5 tahun,Minimal SMA/SMK,+2 | Sales and Marketing,UrgentKemarin,glints
Sales Executive (Kemitraan),PT Kuliner Kreasindo Inovasi,"Jakarta Timur,DKI Jakarta",Rp 4 jt-8 jt,Penuh Waktu,3–5 tahun,Minimal SMA/SMK,+6 | Customer Service,UrgentKemarin,glints
Corporate Sales Executive,PT Lionel Jaya Logistic,"Tangerang,Banten","Rp 4,3 jt-4,5 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Communication Skills | +5,Urgent2 hari yang lalu,glints
Sales Executive (English),PT GREATFIELD TECHNOLOGY INDONESIA,"Jakarta Barat,DKI Jakarta","Rp 5,5 jt-8 jt",Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+3 | B2B Sales,Urgent4 hari yang lalu,glints
Sales Representative,Bier Material Indonesia,"Jakarta Barat,DKI Jakarta","Rp 5 jt-6,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+9 | Telesales,Urgent5 hari yang lalu,glints
Event Sales Executive,Swasana Wedding,"Jakarta Barat,DKI Jakarta","Rp 3,5 jt-4 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Communication Skills | +9,Urgent6 hari yang lalu,glints
Sales Taking Order ( Sales TO ),PT MANOHARA ADIKA DISTRINDO,"Bekasi,Jawa Barat","Rp 5,8 jt-6,5 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+2 | Product Marketing,Kemarin,glints
Sales Taking Order ( Sales TO ),PT MANOHARA ADIKA DISTRINDO,"Kab. Jember,Jawa Timur","Rp 3 jt-3,5 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+2 | Market Analysis,4 hari yang lalu,glints
Sales Taking Order ( Sales TO ),PT MANOHARA ADIKA DISTRINDO,"Sukabumi,Jawa Barat","Rp 3 jt-3,5 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+2 | Product Marketing,4 hari yang lalu,glints
Sales & Marketing Manager,Master Plotter,"Jakarta Barat,DKI Jakarta",Rp 20 jt-30 jt,Penuh Waktu,5–10 tahun,Minimal Sarjana (S1),Product Management | +2,UrgentKemarin,glints
SALES TAKING ORDER,PT Anugrah Food Cirebon,"Cirebon,Jawa Barat","Rp 2,9 jt-4 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Sales Management | +3,3 hari yang lalu,glints
Sales Taking Order,Pt Arta Boga Cemerlang (banten),"Tangerang,Banten","Rp 4,8 jt",Penuh Waktu,Not Specified,Minimal SMA/SMK,+1 | Sales Strategy | Communicative,11 hari yang lalu,glints
Sales / Marketing Penjualan,Tony Mobil,"Jakarta Utara,DKI Jakarta",Rp 4 jt-15 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+9 | B2B Marketing,10 hari yang lalu,glints
SALES TAKING ORDER,PT. Sukses Fuji Artha,"Kab. Karawang,Jawa Barat",Rp 4 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+2 | B2B Sales,14 hari yang lalu,glints
Sales Taking Order,PT. Indoservis Sejahtera Mandiri,"Kab. Situbondo,Jawa Timur","Rp 2,3 jt-2,5 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Sales Management | +3,9 hari yang lalu,glints
SALES TAKING ORDER,PT. Sukses Fuji Artha,"Bandung,Jawa Barat",Rp 4 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+2 | Communication Skills,9 hari yang lalu,glints
Sales Taking Order,PT Arta Boga Cemerlang,"Tangerang Selatan,Banten","Rp 2,9 jt-4,3 jt",Penuh Waktu,Not Specified,Minimal SMA/SMK,+4 | Communication Skills | Key Account Management (KAM),2 hari yang lalu,glints
Sales Taking Order,Cendrawasih Group,"Surabaya,Jawa Timur","Rp 3,5 jt-5,2 jt",Penuh Waktu,Not Specified,Minimal SMA/SMK,Salesforce | +4 | B2B Sales,8 hari yang lalu,glints
Sales Taking Order,PT. Indoservis Sejahtera Mandiri,"Kab. Jember,Jawa Timur","Rp 2,3 jt-2,5 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,B2C Sales | +9,9 hari yang lalu,glints
Sales Taking Order,PT SINERGI DISTRIBUSI UTAMA,"Kab. Madiun,Jawa Timur",Tidak Ditampilkan,Kontrak,1–3 tahun,Minimal SMA/SMK,Target Oriented | +5,9 hari yang lalu,glints
Sales Taking Order,PASKALI Bandung,"Bandung,Jawa Barat","Rp 3,3 jt-3,8 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Communication Skills | +3,10 hari yang lalu,glints
Senior Sales Executive - Hunter,Rimba Ananta Vikasa Indonesia,"Jakarta Barat,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal SMA/SMK,Hybrid | +8,Urgent3 hari yang lalu,glints
Finance Accounting & Tax,14DAYPILOT FLIGHT ACADEMY,"Jakarta Utara,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+4 | Accounting,Urgent4 hari yang lalu,glints
Finance Accounting & Tax,Group Karunia Persada,"Kab. Bekasi,Jawa Barat",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Software Akuntansi | +5,Urgent3 hari yang lalu,glints
Finance / Bagian Keuangan.,PT GUAN MEI INDO,"Jakarta Barat,DKI Jakarta",Rp 5 jt-7 jt,Kontrak,1–3 tahun,Minimal Sarjana (S1),+6 | Income Tax,Urgent5 hari yang lalu,glints
Manager Finance Accounting Tax,PT MEI,"Semarang,Jawa Tengah",Rp 8 jt-12 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),Cost Control | +8,4 hari yang lalu,glints
Manager Finance Accounting Tax,PT Bright Digital Indonesia,"Jakarta Barat,DKI Jakarta",Rp 10 jt-12 jt,Kontrak,1–3 tahun,Minimal Sarjana (S1),+8 | Internal Audit,9 hari yang lalu,glints
Manager Finance Accounting & Tax,GDC,"Semarang,Jawa Tengah",Rp 5 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),Leadership | +9,3 hari yang lalu,glints
Finance Accounting Tax Manager (Join ASAP),Potteria,"Jakarta Barat,DKI Jakarta",Rp 8 jt-10 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+6 | Teamwork,UrgentKemarin,glints
Staff Finance Accounting Tax,PT. Citra Alam Aromindo,"Tangerang,Banten",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Accounting | +3,4 hari yang lalu,glints
"STAFF FINANCE, ACCOUNTING & TAX",Speeds Indonesia (Sidoarjo),"Kab. Sidoarjo,Jawa Timur",Rp 5 jt-6 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),Tax Reporting | +4,7 hari yang lalu,glints
"STAFF FINANCE, ACCOUNTING, & TAX",LEXA,"Bandung,Jawa Barat",Rp 4 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Tax Accounting | +5,4 hari yang lalu,glints
"Manager Finance, Accounting & Tax",Panglima Kuliner Indonesia,"Tangerang Selatan,Banten","Rp 3,9 jt-5,8 jt",Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+7 | Tax Audit,18 hari yang lalu,glints
STAFF FINANCE ACCOUNTING TAX,MODIFIKA,"Tangerang,Banten",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+4 | SAP,8 hari yang lalu,glints
"Finance, Accounting & Tax",Sinergis HR Consulting & Services,"Tangerang,Banten",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+8 | Tax Audit,2 hari yang lalu,glints
Finance accounting & Tax,Cleave Coffee & Roastery,"Jakarta Barat,DKI Jakarta","Rp 4,3 jt-6,5 jt",Penuh Waktu,3–5 tahun,Minimal Diploma (D1 - D4),+5 | Accounting,8 hari yang lalu,glints
"Finance, Accounting, & Tax",Dua Naga Corporation,"Kab. Sukoharjo,Jawa Tengah","Rp 2,5 jt-3,2 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+7 | Accounting,18 hari yang lalu,glints
Finance Accounting & Tax,Spesial Sop Empal Bu Haryoko,"Kab. Sleman,DI Yogyakarta",Rp 3 jt-4 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+6 | Income Tax,8 hari yang lalu,glints
"Manager Finance, Accounting & Tax",Kalis Donuts,"Kab. Sleman,DI Yogyakarta","Rp 3,5 jt-5 jt",Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+7 | Accounting,11 hari yang lalu,glints
finance accounting tax,Melon Branding Agency,"Jakarta Timur,DKI Jakarta",Rp 6 jt-8 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+4 | General Ledger Accounting,5 hari yang lalu,glints
Finance Accounting Tax,PT Mitra Dwi Perkasa,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+5 | Financial Analysis,12 hari yang lalu,glints
"Finance, Accounting & Tax",CV Bahagia Jaya Raya,"Kab. Sleman,DI Yogyakarta",Rp 3 jt-4 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+4 | Accounting,25 hari yang lalu,glints
FINANCE ACCOUNTING TAX,PT. TALENTA HAN LIN (HUNTLAND TALENT),"Kab. Tangerang,Banten",Rp 4 jt-5 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+4 | Accounting,8 hari yang lalu,glints
Finance Accounting & Tax,Astro Custom,"Depok,Jawa Barat","Rp 3,5 jt-4,5 jt",Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+6 | Tax Accounting,22 hari yang lalu,glints
Finance Accounting Tax Manager,PT REMPAH WANGI INDONESIA,"Jakarta Selatan,DKI Jakarta",Rp 10 jt-15 jt,Penuh Waktu,5–10 tahun,Minimal Sarjana (S1),SAP | +3,2 hari yang lalu,glints
"Finance, Accounting & Tax",Kho Alliance,"Jakarta Pusat,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+4 | Accounts Payable,31 hari yang lalu,glints
"Manager Finance, Accounting & Tax",PT. SANT GROUP INDONESIA,"Jakarta Pusat,DKI Jakarta",Rp 13 jt-15 jt,Penuh Waktu,5–10 tahun,Minimal Sarjana (S1),Bookkeeping | +6,9 hari yang lalu,glints
"Finance,Accounting & Tax",Composite Interior,"Tangerang,Banten","Rp 2,5 jt-4,5 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+4 | Financial System Management,22 hari yang lalu,glints
Finance Accounting & Tax,PT. ANEKA PLASTINDO INDUSTRI,"Tangerang,Banten",Rp 3 jt-4 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+5 | SAP,3 hari yang lalu,glints
Junior Finance Manager,NOTCH,"Tangerang Selatan,Banten","Rp 9 jt-9,5 jt",Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),Hybrid | +3,Urgent2 hari yang lalu,glints
"Finance,Accounting & Tax",PT Yasodana Parvez Internasional,"Jakarta Pusat,DKI Jakarta",Rp 3 jt-5 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+2 | Corporate Finance,6 hari yang lalu,glints
"Manager Finance, Accounting & Tax",PT. Magicase Group Indonesia,"Kab. Sragen,Jawa Tengah",Rp 7 jt-10 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+10 | Financial Management,11 hari yang lalu,glints
Accounting Officer,Maigeiwo Express,"Jakarta Barat,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+2 | Accounting,UrgentKemarin,glints
